"abad","1","Bahasa Komering","Sumatera Selatan"
"abadi","2","Bahasa Komering","Sumatera Selatan"
"abang","3","Bahasa Komering","Sumatera Selatan"
"acak","4","Bahasa Komering","Sumatera Selatan"
"acara","5","Bahasa Komering","Sumatera Selatan"
"acaranya","5","Bahasa Komering","Sumatera Selatan"
"ada","5","Bahasa Komering","Sumatera Selatan"
"adu","5","Bahasa Komering","Sumatera Selatan"
"agak","5","Bahasa Komering","Sumatera Selatan"
"agar","5","Bahasa Komering","Sumatera Selatan"
"air","5","Bahasa Komering","Sumatera Selatan"
"ajaran","5","Bahasa Komering","Sumatera Selatan"
"akal","5","Bahasa Komering","Sumatera Selatan"
"akan","5","Bahasa Komering","Sumatera Selatan"
"akar","5","Bahasa Komering","Sumatera Selatan"
"akhir","5","Bahasa Komering","Sumatera Selatan"
"akhirat","5","Bahasa Komering","Sumatera Selatan"
"akhirnya","5","Bahasa Komering","Sumatera Selatan"
"akibat","5","Bahasa Komering","Sumatera Selatan"
"aktif","5","Bahasa Komering","Sumatera Selatan"
"akun","5","Bahasa Komering","Sumatera Selatan"
"akur","5","Bahasa Komering","Sumatera Selatan"
"alam","5","Bahasa Komering","Sumatera Selatan"
"alamat","5","Bahasa Komering","Sumatera Selatan"
"aman","5","Bahasa Komering","Sumatera Selatan"
"amanah","5","Bahasa Komering","Sumatera Selatan"
"anak","5","Bahasa Komering","Sumatera Selatan"
"anak-anak","5","Bahasa Komering","Sumatera Selatan"
"anggota","5","Bahasa Komering","Sumatera Selatan"
"angsa","5","Bahasa Komering","Sumatera Selatan"
"anjing","5","Bahasa Komering","Sumatera Selatan"
"anting","5","Bahasa Komering","Sumatera Selatan"
"antri","5","Bahasa Komering","Sumatera Selatan"
"anugerah","5","Bahasa Komering","Sumatera Selatan"
"apa","5","Bahasa Komering","Sumatera Selatan"
"api","5","Bahasa Komering","Sumatera Selatan"
"asin","5","Bahasa Komering","Sumatera Selatan"
"asing","5","Bahasa Komering","Sumatera Selatan"
"asli","5","Bahasa Komering","Sumatera Selatan"
"aslinya","5","Bahasa Komering","Sumatera Selatan"
"asri","5","Bahasa Komering","Sumatera Selatan"
"asyik","5","Bahasa Komering","Sumatera Selatan"
"atap","5","Bahasa Komering","Sumatera Selatan"
"atas","5","Bahasa Komering","Sumatera Selatan"
"atlet","5","Bahasa Komering","Sumatera Selatan"
"awet","5","Bahasa Komering","Sumatera Selatan"
"ayah","5","Bahasa Komering","Sumatera Selatan"
"ayahnya","5","Bahasa Komering","Sumatera Selatan"
"ayam","5","Bahasa Komering","Sumatera Selatan"
"ayo","5","Bahasa Komering","Sumatera Selatan"
"babak","5","Bahasa Komering","Sumatera Selatan"
"babi","5","Bahasa Komering","Sumatera Selatan"
"bacaan","5","Bahasa Komering","Sumatera Selatan"
"bada","5","Bahasa Komering","Sumatera Selatan"
"badak ","5","Bahasa Komering","Sumatera Selatan"
"bagian","5","Bahasa Komering","Sumatera Selatan"
"bagus","5","Bahasa Komering","Sumatera Selatan"
"bahagia","5","Bahasa Komering","Sumatera Selatan"
"bahan","5","Bahasa Komering","Sumatera Selatan"
"bahasa","5","Bahasa Komering","Sumatera Selatan"
"bahkan","5","Bahasa Komering","Sumatera Selatan"
"baik","5","Bahasa Komering","Sumatera Selatan"
"baiknya","5","Bahasa Komering","Sumatera Selatan"
"bait","5","Bahasa Komering","Sumatera Selatan"
"baja","5","Bahasa Komering","Sumatera Selatan"
"baju","5","Bahasa Komering","Sumatera Selatan"
"bakal","5","Bahasa Komering","Sumatera Selatan"
"bakar","5","Bahasa Komering","Sumatera Selatan"
"bakat","5","Bahasa Komering","Sumatera Selatan"
"bakti","5","Bahasa Komering","Sumatera Selatan"
"balai","5","Bahasa Komering","Sumatera Selatan"
"balas","5","Bahasa Komering","Sumatera Selatan"
"balasan","5","Bahasa Komering","Sumatera Selatan"
"balik","5","Bahasa Komering","Sumatera Selatan"
"bambu","5","Bahasa Komering","Sumatera Selatan"
"banding","5","Bahasa Komering","Sumatera Selatan"
"banget","5","Bahasa Komering","Sumatera Selatan"
"bangga","5","Bahasa Komering","Sumatera Selatan"
"bangganya","5","Bahasa Komering","Sumatera Selatan"
"bangkai","5","Bahasa Komering","Sumatera Selatan"
"bangkit","5","Bahasa Komering","Sumatera Selatan"
"bangsa","5","Bahasa Komering","Sumatera Selatan"
"bangunan","5","Bahasa Komering","Sumatera Selatan"
"banjir","5","Bahasa Komering","Sumatera Selatan"
"bank","5","Bahasa Komering","Sumatera Selatan"
"banteng","5","Bahasa Komering","Sumatera Selatan"
"banting","5","Bahasa Komering","Sumatera Selatan"
"bantingan","5","Bahasa Komering","Sumatera Selatan"
"bantu","5","Bahasa Komering","Sumatera Selatan"
"bantuan","5","Bahasa Komering","Sumatera Selatan"
"banyak","5","Bahasa Komering","Sumatera Selatan"
"bapak","5","Bahasa Komering","Sumatera Selatan"
"barang","5","Bahasa Komering","Sumatera Selatan"
"barangkali","5","Bahasa Komering","Sumatera Selatan"
"basi","5","Bahasa Komering","Sumatera Selatan"
"batuk","5","Bahasa Komering","Sumatera Selatan"
"bau","5","Bahasa Komering","Sumatera Selatan"
"bawah","5","Bahasa Komering","Sumatera Selatan"
"Bawang Merah","5","Bahasa Komering","Sumatera Selatan"
"Bawang Putih","5","Bahasa Komering","Sumatera Selatan"
"bayi","5","Bahasa Komering","Sumatera Selatan"
"beban","5","Bahasa Komering","Sumatera Selatan"
"bebas","5","Bahasa Komering","Sumatera Selatan"
"bekerja","5","Bahasa Komering","Sumatera Selatan"
"belajar","5","Bahasa Komering","Sumatera Selatan"
"belalang","5","Bahasa Komering","Sumatera Selatan"
"belanja","5","Bahasa Komering","Sumatera Selatan"
"belasan","5","Bahasa Komering","Sumatera Selatan"
"beli","5","Bahasa Komering","Sumatera Selatan"
"belum","5","Bahasa Komering","Sumatera Selatan"
"bencana","5","Bahasa Komering","Sumatera Selatan"
"benda","5","Bahasa Komering","Sumatera Selatan"
"bendera","5","Bahasa Komering","Sumatera Selatan"
"benih","5","Bahasa Komering","Sumatera Selatan"
"bentuk","5","Bahasa Komering","Sumatera Selatan"
"beradu","5","Bahasa Komering","Sumatera Selatan"
"beragam","5","Bahasa Komering","Sumatera Selatan"
"berair","5","Bahasa Komering","Sumatera Selatan"
"beraksi","5","Bahasa Komering","Sumatera Selatan"
"berang-berang","5","Bahasa Komering","Sumatera Selatan"
"berani","5","Bahasa Komering","Sumatera Selatan"
"berantakan","5","Bahasa Komering","Sumatera Selatan"
"berapa","5","Bahasa Komering","Sumatera Selatan"
"berapi","5","Bahasa Komering","Sumatera Selatan"
"berarti","5","Bahasa Komering","Sumatera Selatan"
"beras","5","Bahasa Komering","Sumatera Selatan"
"berat","5","Bahasa Komering","Sumatera Selatan"
"berayun","5","Bahasa Komering","Sumatera Selatan"
"berbagai","5","Bahasa Komering","Sumatera Selatan"
"berbagi","5","Bahasa Komering","Sumatera Selatan"
"berbahaya","5","Bahasa Komering","Sumatera Selatan"
"berbakti","5","Bahasa Komering","Sumatera Selatan"
"berbantah","5","Bahasa Komering","Sumatera Selatan"
"berbantahan","5","Bahasa Komering","Sumatera Selatan"
"berbarengan","5","Bahasa Komering","Sumatera Selatan"
"berbekal","5","Bahasa Komering","Sumatera Selatan"
"berbisnis","5","Bahasa Komering","Sumatera Selatan"
"berburu","5","Bahasa Komering","Sumatera Selatan"
"bercakap","5","Bahasa Komering","Sumatera Selatan"
"berceceran","5","Bahasa Komering","Sumatera Selatan"
"bercengkrama","5","Bahasa Komering","Sumatera Selatan"
"bercerai","5","Bahasa Komering","Sumatera Selatan"
"bercermin","5","Bahasa Komering","Sumatera Selatan"
"bercocok tanam","5","Bahasa Komering","Sumatera Selatan"
"berdasar","5","Bahasa Komering","Sumatera Selatan"
"berdecak","5","Bahasa Komering","Sumatera Selatan"
"berdekatan","5","Bahasa Komering","Sumatera Selatan"
"berdering","5","Bahasa Komering","Sumatera Selatan"
"berdikari","5","Bahasa Komering","Sumatera Selatan"
"berdiri","5","Bahasa Komering","Sumatera Selatan"
"berdua","5","Bahasa Komering","Sumatera Selatan"
"berduaan","5","Bahasa Komering","Sumatera Selatan"
"beres","5","Bahasa Komering","Sumatera Selatan"
"berfikir","5","Bahasa Komering","Sumatera Selatan"
"berganti","5","Bahasa Komering","Sumatera Selatan"
"bergelar","5","Bahasa Komering","Sumatera Selatan"
"bergerak","5","Bahasa Komering","Sumatera Selatan"
"berharap","5","Bahasa Komering","Sumatera Selatan"
"berhenti","5","Bahasa Komering","Sumatera Selatan"
"beri","5","Bahasa Komering","Sumatera Selatan"
"beringas","5","Bahasa Komering","Sumatera Selatan"
"berisi","5","Bahasa Komering","Sumatera Selatan"
"berjuang","5","Bahasa Komering","Sumatera Selatan"
"berjumpa","5","Bahasa Komering","Sumatera Selatan"
"berlari","5","Bahasa Komering","Sumatera Selatan"
"bermain","5","Bahasa Komering","Sumatera Selatan"
"beruang","5","Bahasa Komering","Sumatera Selatan"
"biawak","5","Bahasa Komering","Sumatera Selatan"
"Binatang","5","Bahasa Komering","Sumatera Selatan"
"Biru","5","Bahasa Komering","Sumatera Selatan"
"Buah-buahan","5","Bahasa Komering","Sumatera Selatan"
"buaya","5","Bahasa Komering","Sumatera Selatan"
"Buku","5","Bahasa Komering","Sumatera Selatan"
"bunda","5","Bahasa Komering","Sumatera Selatan"
"bunga","5","Bahasa Komering","Sumatera Selatan"
"bungkam","5","Bahasa Komering","Sumatera Selatan"
"bungkuk","5","Bahasa Komering","Sumatera Selatan"
"bungkus","5","Bahasa Komering","Sumatera Selatan"
"bungkusnya","5","Bahasa Komering","Sumatera Selatan"
"bunglon","5","Bahasa Komering","Sumatera Selatan"
"bungsu","5","Bahasa Komering","Sumatera Selatan"
"bunyi","5","Bahasa Komering","Sumatera Selatan"
"buram","5","Bahasa Komering","Sumatera Selatan"
"buruh","5","Bahasa Komering","Sumatera Selatan"
"burung","5","Bahasa Komering","Sumatera Selatan"
"buta","5","Bahasa Komering","Sumatera Selatan"
"cabai","5","Bahasa Komering","Sumatera Selatan"
"cabang","5","Bahasa Komering","Sumatera Selatan"
"cacat","5","Bahasa Komering","Sumatera Selatan"
"cacing","5","Bahasa Komering","Sumatera Selatan"
"cadangan","5","Bahasa Komering","Sumatera Selatan"
"cahaya","5","Bahasa Komering","Sumatera Selatan"
"cakap","5","Bahasa Komering","Sumatera Selatan"
"cakupan","5","Bahasa Komering","Sumatera Selatan"
"calon","5","Bahasa Komering","Sumatera Selatan"
"campur","5","Bahasa Komering","Sumatera Selatan"
"campuran","5","Bahasa Komering","Sumatera Selatan"
"capung","5","Bahasa Komering","Sumatera Selatan"
"cara","5","Bahasa Komering","Sumatera Selatan"
"cari","5","Bahasa Komering","Sumatera Selatan"
"cecak","5","Bahasa Komering","Sumatera Selatan"
"cemberut","5","Bahasa Komering","Sumatera Selatan"
"cerdas","5","Bahasa Komering","Sumatera Selatan"
"cicit","5","Bahasa Komering","Sumatera Selatan"
"cincin","5","Bahasa Komering","Sumatera Selatan"
"cinta","5","Bahasa Komering","Sumatera Selatan"
"Coklat","5","Bahasa Komering","Sumatera Selatan"
"cucu","5","Bahasa Komering","Sumatera Selatan"
"dalam","5","Bahasa Komering","Sumatera Selatan"
"dapat","5","Bahasa Komering","Sumatera Selatan"
"dapur","5","Bahasa Komering","Sumatera Selatan"
"debug","5","Bahasa Komering","Sumatera Selatan"
"delta","5","Bahasa Komering","Sumatera Selatan"
"dermawan","5","Bahasa Komering","Sumatera Selatan"
"desain","5","Bahasa Komering","Sumatera Selatan"
"detail","5","Bahasa Komering","Sumatera Selatan"
"doktor","5","Bahasa Komering","Sumatera Selatan"
"doktrin","5","Bahasa Komering","Sumatera Selatan"
"dokumen","5","Bahasa Komering","Sumatera Selatan"
"domba","5","Bahasa Komering","Sumatera Selatan"
